"genes" "astrocyte"
"Eno1b" 211.500998980373
"Gm12166" 55.7870936106337
"Arpc3" 94.3788294055596
"Ppp2ca" 195.368146319245
"Gnptg" 177.656068807761
"Nars" 96.4447192093408
"Fam96a" 132.942321337668
"Rpl35" 110.215734014107
"Tmem176a" 61.0096737908712
"Ssna1" 172.298355165383
"Fkbp4" 216.120363880146
"Arl1" 135.777865447882
"Ccrl2" 14.3609685151286
"Trmt112-ps2" 117.995327580471
"Pqbp1" 162.246597696977
"Rps27a" 145.495202367355
"Gm16418" 209.519549481861
"Rgs5" 293.925925734856
"Hpgd" 7.0126459270155
"Mfsd5" 113.324634278584
"Tapbp" 52.1034784558027
"Mrpl43" 137.151119527933
"Atxn10" 151.250663249347
"Tmem256" 201.400636567083
"Prdx3" 169.16295385757
"Napa" 179.214093515292
"Lpcat3" 71.4040314153685
"Psmc6" 154.554492582233
"Igfbp2" 312.343508870002
"Uqcrc2" 191.724667195776
"AI413582" 152.451811549017
"Trmt112" 115.037446539047
"Snx17" 94.4830319787312
"Ninj1" 73.4740551000808
"Hacd3" 218.984558635134
"Bcan" 327.078208166149
"Entpd1" 6.81801649661339
"Gmpr2" 75.55335619726
"Mrpl36" 154.155346028204
"Acta2" 240.54933693024
"Uqcc3" 151.420161681164
"Cct5" 161.843077481315
"Cfdp1" 181.428330510109
"Bpgm" 279.567477397409
"Mcee" 206.999970787844
"Mdh2" 185.609806276854
"Hnrnpf" 119.47525448325
"Cndp2" 55.3924155578291
"Sdcbp" 66.3924668218024
"Rpn1" 129.106616667757
"Akirin2" 93.9137368902347
"Slc9a3r1" 244.248529738574
"Gm29216" 227.699922889283
"H2afv" 214.100056580822
"Emc6" 165.528370351774
"Vdac2" 140.162718752102
"Tbca" 127.900719095216
"Sox10" 286.934469267554
"Enho" 295.279938400742
"Slc38a2" 221.755024775316
"Pgk1" 215.940958562054
"Sec13" 133.213632038588
"Ms4a6d" 0.127414250984917
"Bmyc" 110.935918171274
"M6pr" 124.854588282344
"Cdkn1a" 151.156124644117
"Cd47" 168.927805174617
"Scp2" 173.319080313739
"Ptges3" 195.951056592817
"Rnf167" 93.8215170169232
"Nubp2" 153.640395916494
"Shisa5" 62.9133158727015
"Yif1b" 121.887626356032
"Zfyve21" 173.880583419654
"Commd8" 46.1958879540088
"Sub1" 127.096056787217
"Ost4" 148.433456910083
"Rab10" 191.277372918665
"Plek" 0.837777610276988
"Emc2" 165.519427310796
"Gm6472" 137.167168324751
"Atp5g2" 164.102533877058
"Rrp1" 158.892604269897
"Stx7" 89.6708113494445
"Prdx2" 200.606876092453
"Gm2a" 96.9235992396203
"Commd3" 146.339164390761
"Gnb1" 170.163898730284
"Orai1" 34.6818064261844
"Gpr37" 275.408324474448
"Tubb2a" 250.658885654829
"Med30" 155.700253632981
"Eif3g" 142.425862245233
"Tmed3" 89.2852114657571
"Papss1" 157.893806965355
"Cnpy3" 82.5145947335254
"Magoh" 154.175621752906
"Snapc5" 157.227869869593
"Vamp3" 173.042876852689
"Tmem50b" 113.042056150016
"Lamtor1" 123.216781207767
"Ccs" 159.460906390576
"Acsl3" 282.578026535293
"Chchd1" 162.283486249181
"Car4" 312.389882898383
"Psme2" 81.5117493459001
"Ppp1r15a" 39.1056024729933
"Rab31" 197.854777134184
"H1f0" 202.370892642103
"Selenom" 258.663440202585
"Mrpl28" 184.729450777997
"Psmd4" 148.157778499625
"Gm2000" 88.5579048293942
"Rpl23" 121.069517937747
"Tram1" 53.5896330591507
"Rps6ka1" 20.8606636512857
"Pnp" 33.0169363506871
"Rps16" 112.746573106628
"Psmc4" 149.012415682311
"Fuca1" 89.4243609008545
"Mrps12" 177.308558826738
"Eif4h" 180.211861468179
"Slc25a3" 168.590415767362
"0610009B22Rik" 148.521199005174
"Klf6" 64.3928495972426
"Plekho1" 4.55451953221832
"Nap1l5" 251.339607765542
"0610040J01Rik" 6.63702239687369
"Tmeff2" 264.436352944763
"Psmb10" 54.821780933346
"Tsc22d3" 137.746485662709
"Tuba1c" 164.364592936715
"Gm2606" 203.091601090711
"Atp6v1e1" 164.87532355782
"Gm10250" 182.417738998688
"Cacybp" 172.874373298193
"Naga" 70.588320679577
"Mien1" 190.613308383416
"Gm6563" 136.51670264934
"Hhex" 14.2261488958297
"Gps2" 91.9573882247026
"Cdc42ep1" 271.958283452886
"Mertk" 45.9199098865135
"Gnai1" 262.995647746419
"Gjb6" 269.469345724557
"Ptges3-ps" 187.921982195281
"Pex2" 132.682719672919
"Srsf3" 118.201202403172
"Hsd17b10" 176.719913319698
"Ndufa12" 179.071994920958
"Ntpcr" 17.1887233669131
"Emc10" 188.321062644396
"Fads2" 280.669620397602
"Cdc42ep2" 271.92941388124
"Smim11" 153.351879817766
"Smim26" 180.130811857398
"Slc29a3" 24.6534113837842
"St3gal5" 28.1060381611548
"Prelid1" 133.626133317053
"P4ha1" 67.3369293752265
"Pros1" 25.3127226170857
"Havcr2" 0.16421981045484
"Smpdl3a" 246.371229959779
"Rpl23a-ps3" 105.71742189941
"Wsb1" 46.6864265224297
"Cox7a2l" 123.536191560313
"Ap2m1" 147.330358129329
"Pold4" 61.993328399785
"Pon3" 3.97751102811555
"Mydgf" 119.086779558933
"Amfr" 140.994586927623
"Rpl14-ps1" 125.732736144246
"Ostc" 102.872736977006
"Dnajc8" 130.606459648006
"B4gat1" 178.931565318805
"Ndufc1" 187.187140021583
"Hspd1" 163.787098915866
"Jpt1" 44.02254492474
"4833439L19Rik" 149.042695047888
"Snx2" 77.6320962873944
"Ndufa11" 179.469324184355
"Oat" 183.235295825386
"Mrps6" 210.45264725702
"Minos1" 139.141244320927
"Tomm7" 154.98861925638
"Nudc-ps1" 141.518068250764
"Srsf2" 105.934018367589
"Gm13493" 150.65684298344
"Dctn5" 93.8835453212081
"Itgb1" 116.450435127005
"Mcts1" 98.4002086763293
"Fnta" 177.280690994331
"Emc3" 141.888858325068
"Oxct1" 102.158810343147
"Irf8" 0.39114209391975
"Cbr1" 138.932388462773
"Abhd4" 180.534354846356
"Sumo1" 141.060173245388
"Bst2" 49.7297737699277
"Eid1" 219.494907809695
"Lrpap1" 124.366866542325
"Phyh" 169.067446879609
"Slc7a10" 266.423446095747
"1110004F10Rik" 139.996586444028
"Rpl31" 133.596089952281
"Fcgr2b" 0.32683088524625
"Gm5527" 164.260349907071
"Rpsa" 138.36804322759
"Lamp2" 83.9727281900222
"Stip1" 165.411836930193
"Card19" 139.633227949021
"Cenpx" 111.966124570156
"Pin4" 170.834022830421
"Gas6" 80.4477099792199
"Bex3" 190.428664070214
"Tsc22d4" 202.164814702999
"Rps27rt" 102.870477685503
"Tmem100" 60.5137290356404
"Pfdn6" 173.7917431804
"Hagh" 146.656407087176
"Mapk3" 145.670575274708
"Yipf4" 139.411250530032
"Gm5776" 147.607382645683
"Rnh1" 97.1526716776286
"Grm3" 262.376947524593
"Scg3" 269.073910697862
"Anp32b" 163.802548812734
"Klk6" 264.648284933983
"Oard1" 114.906344109507
"Syngr1" 12.0740262644261
"Gabarapl1" 210.89555416565
"Psmg2" 130.523418231165
"Mrps33" 153.752703803106
"Rps18" 99.4857110795435
"Tmem63a" 167.525715911571
"Tagln2" 180.485549223074
"Serp1" 72.4340028874438
"Cnot8" 60.3048756102209
"Abhd6" 112.535298310592
"Ociad1" 127.391455986003
"Rhoa" 132.179931168256
"Tsg101" 121.676340016669
"Rpl27" 124.402184952988
"Aes" 202.001879427925
"Cfh" 20.4675729177644
"Trappc2l" 111.899114622776
"Tmem141" 98.3022127845421
"Ppp1r14b" 75.6645683335683
"Gm38843" 0.147025721485892
"Gins4" 164.445899548667
"Dnajb2" 240.388398387769
"Clic4" 240.208273407463
"Cxcl14" 260.815097173122
"Cuedc2" 127.418180654639
"Manbal" 144.481948733046
"Pim3" 225.649965001375
"Psmd8" 121.734200848416
"Immp1l" 155.608261639666
"Rab5a" 158.570261457681
"Gjc2" 256.596939709641
"Nr4a1" 48.4758072947658
"Slc35b2" 83.3958681676328
"St3gal6" 28.1073633803764
"Lpar1" 242.127382911315
"Slc35b1" 136.87825791878
"Sf3b6" 145.985688115777
"Lgals3bp" 46.9394872296829
"Atp1b2" 244.249544394012
"Frg1" 107.235943377732
"Snx6" 89.6789927885432
"Ssr2" 118.208891739156
"Gba" 72.753661506677
"Syf2" 144.229667384078
"Arl2" 203.934901091231
"Sf3b4" 115.566792318865
"Marcksl1" 152.613203134823
"Hist1h2ao" 145.314315493134
"Rn7sk" 60.6119202197648
"Dcxr" 72.8172026381212
"Gm10736" 81.6443565468897
"Sdf4" 90.6833820236572
"Ngp" 0.631021771822282
"Ndufs3" 127.002566431669
"Sumo2" 161.932206964157
"Rdh14" 101.877592187246
"Aamp" 127.064775550139
"S1pr5" 246.924421051011
"Rps3a1" 81.7939555725086
"Ccdc12" 77.7528433345268
"Grap" 60.392681995467
"Atg101" 116.514177132527
"2700060E02Rik" 113.804100088165
"Ccdc85b" 205.853777158914
"H2-DMb1" 1.19938050353784
"Pam16" 152.361890069649
"Lims1" 78.9409740887041
"Rpl10a" 61.2229072926348
"Cycs" 159.074216526894
"C1galt1c1" 130.531295465787
"Eif3e" 110.855655619041
"Creb3" 89.9385874971582
"Tmem222" 118.581709705934
"Tnfrsf1a" 36.3847978852876
"Mrps28" 129.189829940816
"Rplp2" 104.767292336471
"Nfe2l2" 55.8725360640482
"Fopnl" 141.671708413595
"Rps4l" 91.2874064906213
"Bnip3l-ps" 163.561111881159
"Snord104" 101.872557796808
"Cops6" 135.120173754648
"Gm12715" 100.789811600061
"Slc25a45" 10.9391294362347
"Sec62" 143.501156875369
"Psma3" 115.421660601847
"Ngdn" 114.680459678012
"Yipf3" 126.261559999526
"Ybx1" 122.392185847753
"Pttg1" 139.531007204614
"Gsdmd" 9.25037853664525
"Gm22107" 42.9451566377822
"Npm1" 104.406452978642
"Gm14539" 154.79348523168
"AC134860.1" 130.155722036982
"Tagln3" 233.441842442312
"Slc9a3r2" 247.061321590537
"Arf6" 70.6495101279606
"Cavin3" 230.045615611732
"Znrd1" 98.1670385719196
"Eif3l" 121.134643628194
"Paics" 157.362028333041
"Ifngr2" 15.5584650588082
"Bax" 104.557704667994
"Nutf2" 138.832267488282
"Mrpl52" 84.3913028853978
"Vav1" 0.120536344209984
"Mapt" 219.202657196504
"Gusb" 18.9116259477361
"Pnrc2" 100.489868168252
"Ewsr1" 98.0281567815223
"Mrpl27" 147.20493581567
"Endod1" 197.235400487604
"Bud31" 113.856811737835
"Slco1c1" 263.53490376053
"Rnf181" 166.870942074035
"Atp5j2" 138.514418022079
"Ebp" 99.5967869701355
"Eif6" 127.745689784954
"Cct6a" 134.976089254179
"Arl2bp" 215.428572848312
"AC121965.1" 135.091908808278
"Ccni" 59.939764688776
"Commd6" 134.26895905319
"Btg1" 29.7059608538519
"Serpinf1" 26.5673267343107
"Bzw1" 120.29467755852
"Sh3gl1" 90.0427698946866
"Pomp" 94.1237780583751
"Gem" 13.6853077107061
"Gm6166" 169.733604897794
"Morf4l2" 127.499521601015
"Slc7a8" 2.02497493098381
"Snrpn" 211.161910495114
"Gm14023" 0.276179971696262
"Oaz2" 180.358954225882
"Polr2e" 88.3692472858434
"2410006H16Rik" 69.804123044276
"Tvp23b" 111.421463755751
"Bloc1s2" 117.937915953054
"Eif5" 118.465205241965
"Dctpp1" 71.8778497409168
"Ndufs4" 129.03197499943
"Cept1" 103.770294510945
"Adssl1" 198.381307473615
"Tppp" 211.361085906066
"Atg3" 118.791462854956
"Fam213a" 200.962041688912
"Socs3" 11.8657821639057
"Ypel5" 104.002459371802
"Manf" 76.4742680432554
"Mrpl20" 145.412873339062
"Tnfrsf21" 22.2878890381533
"Trim59" 219.190521387128
"Tmem204" 157.06675446138
"Ramp1" 135.897301863701
"Tma7-ps" 105.254453303414
"Pde6d" 177.244233217014
"Cdk2ap1" 108.663609757801
"Srrm2" 85.3269780800895
"Tmbim6" 98.5175461531459
"Isca2" 116.295157416688
"9530068E07Rik" 88.7663154125
"Mrpl2" 108.281999320728
"Fam122a" 101.932843977721
"Prdx4" 104.49981203648
"Pcna" 125.638078335706
"Nsmce1" 116.49103968208
"Tmem30a" 122.939103121001
"Lsm4" 128.010171688527
"Ndufv1" 152.229829476604
"Enoph1" 163.983724928274
"Isyna1" 76.3536994048111
"Necap2" 81.930624867395
"Rpl15" 104.477527662933
"Pitpna" 93.8955564059051
"Cox5a" 154.618672064346
"Cmtm7" 2.0572141606448
"Pak1" 154.525514866335
"Guk1" 164.821549933896
"Surf1" 135.508242606855
"Pdcd6" 137.082657413927
"Ddit3" 97.4284842119897
"Yipf5" 109.744554365097
"Zmat2" 132.947823798036
"C3ar1" 0.0967905806777525
"Dbnl" 63.4361170086843
"Ift27" 168.15343777523
"Tex261" 81.8149732148825
"Vta1" 135.059320726842
"Mrpl14" 130.416536446811
"Mettl7a1" 141.162023161787
"Ppp1r11" 104.887630349712
"Psmd6" 108.894138320551
"Pcbp4" 215.815227011246
"Lsm10" 68.1953044577806
"Dynlrb2" 174.808316063201
"Trappc3" 112.680278614792
"Prkcd" 6.25000130294241
"Slc1a2" 212.335390940625
"Slc12a2" 171.845242601663
"Emc7" 137.862444933638
"Hnrnpab" 115.698933641189
"Tubb5" 110.403082698493
"Ifi27l2a" 44.7914954390368
"Tmem125" 197.989287844877
"1810022K09Rik" 113.507131055491
"Csnk2b" 116.841971473532
"Ifitm2" 207.263450691685
"Tm7sf3" 185.759215077214
"Gstk1" 179.745823823623
"Gtf2h2" 15.986803739729
"Actr1a" 147.334283753676
"Rpl18" 98.8316316245374
"Ndufaf8" 117.371018148998
"Sult1a1" 54.92513304572
"Lpxn" 0.896165270143239
"0610012G03Rik" 118.623375343283
"Polr2j" 126.359681367279
"Mrps15" 85.781993984768
"Atp5e" 122.182071133679
"Wdr83os" 76.7767324783087
"Grhpr" 187.096492821979
"Elovl7" 200.26937139588
"Calm3" 155.419512492122
"Nudt4" 169.748840714744
"Eif2s3y" 89.8446123988337
"Erh" 109.47854261112
"Car14" 196.521626016145
"Mbd3" 105.413832789552
"Gm6969" 90.9085993493333
"Rtcb" 94.1042654402596
"Gpt" 202.956034853694
"Acsbg1" 218.579114238564
"Arl6ip5" 105.509534310903
"Mmd2" 216.796440256482
"Rpl9" 90.5217151778705
"Tpgs1" 129.962587556426
"Psme2b" 46.8972980474692
"Sox8" 209.823037667409
"Gpr108" 94.0793225883929
"Scg5" 198.987459909531
"Clptm1l" 72.9631272064424
"Snrpe" 124.772062943846
"BC028528" 80.7421687894184
"Tmem11" 92.6656371783534
"Gdi2" 46.2006354047449
"Sh3glb1" 75.2408781946179
"Smim12" 120.90133450567
"Mzt2" 51.2377361719648
"Gm10146" 120.776081390811
"Nckap1l" 0.112403608562699
"CT010467.1" 133.689833962848
"Cat" 125.670498174884
"Lxn" 159.735306301318
"Rab14" 80.9052411176226
"Txnl1" 120.157848683492
"Sumo3" 107.017817558724
"Chchd10" 192.789748267405
"Gm10282" 140.119007090124
"Ndufb8" 133.318996244827
"Ggh" 107.076404773606
"Rbbp7" 118.369549600858
"Mfsd2a" 219.395388303334
"Etfa" 126.347282433441
"1500015O10Rik" 134.948221025479
"Rsl1d1" 83.2136604624408
"Rpl17-ps10" 91.3325173214702
"Aco2" 147.429277023254
"Ifitm1" 189.323246430181
"Nipsnap3b" 126.671159037616
"Cryba4" 0.257035779833091
"Arsb" 13.2410715134991
"Arl3" 156.977839315055
"Vcp" 112.929370847611
"Rtfdc1" 87.5157346984274
"Tsen34" 116.541865851043
"Msrb2" 41.6888671336286
"Atp6v0e2" 158.941419985716
"Fam183b" 167.80602214366
"Rps21" 121.800617902118
"Mmadhc" 123.188549609585
"Elof1" 131.558468929495
"Nagpa" 39.0469044588766
"Mrpl54" 113.461153867862
"Hacd2" 156.996171930706
"Nat8f1" 198.347588760264
"Msn" 31.4996298739566
"Samm50" 90.9361229951181
"Uchl3" 107.104425296762
"Sdhaf4" 88.084790176452
"Eif3c" 104.239422477128
"Renbp" 17.921942167633
"Nap1l4" 129.268046947746
"Commd4" 88.8325154306467
"Ift20" 121.769514484273
"C5ar1" 0.14711186907769
"Aurkaip1" 125.106419915593
"Rac2" 0.321463274295956
"Fscn1" 72.9811742728461
"Slc25a17" 106.49121234921
"Fads1" 116.637559881401
"Msmo1" 195.59858046802
"Gja1" 204.345967486858
"Gns" 18.0923237307382
"Ppp3r1" 88.3137934292056
"Inpp5d" 1.2317173250583
"Mrpl55" 117.947592798452
"Phlda3" 208.298908503481
"Dram2" 73.8055916506495
"Arl8b" 88.8955518031319
"Hax1" 111.909363409691
"Ppib" 83.3177033329077
"Nfam1" 0.273805445133075
"Jam3" 178.850924359877
"Bola1" 106.481362958478
"Fundc1" 94.2814046325541
"Thrsp" 61.0758408783276
"Sccpdh" 184.737800773634
"Ank" 154.111664651675
"Rcn2" 144.788607228895
"Gm10076" 72.4040787801974
"Cyfip1" 22.3707390151684
"Mrpl18" 120.507683691039
"Slc11a1" 0.843931344894229
"Fermt2" 193.318061578715
"Hbb-bs" 164.787645385876
"Tmem55b" 56.196309750989
"Gm10060" 85.3811590763768
"Gm10698" 86.3341884278018
"Padi2" 118.542723370343
"Rps10" 85.7066329834743
"Dynlt3" 114.763321995557
"Pdlim2" 165.0501276242
"Pigz" 207.150304945193
"Slc6a11" 195.357441127335
"Ddr1" 190.927947339641
"Tmem234" 91.3308146627649
"Tmco1" 79.2933978933101
"Rras" 146.224313191988
"Tonsl" 88.7470895832553
"Psmd14" 101.777909000727
"Stard3" 68.3970492641955
"Spp1" 123.006671153826
"Tmem206" 22.6052060197669
"Rps19" 72.6713523679007
"2810025M15Rik" 74.8481910960528
"Acaa2" 140.496921563821
"Arrb2" 8.25584276641868
"Parvg" 0.187924289721009
"Ly96" 20.3394948895414
"BC035044" 0.129243923898649
"Acadl" 153.044709419708
"Lcat" 204.123976472467
"Dhrs3" 34.4170524342948
"Ddx3x" 70.0358685499302
"Pdlim4" 50.423516586171
"Usp2" 28.7153171420818
"St13" 99.6619063163388
"Sf3b1" 59.7040707845454
"Ndufa10" 113.718004410854
"Gipc1" 109.413637517061
"Eif3k" 109.515039934291
"2610001J05Rik" 105.343549293885
"Hmgn1" 96.1456445264495
"Rpl5" 71.6851757000136
"Tpm4" 143.857195340986
"Ddah2" 76.664874371914
"Rab6a" 152.572048522415
"Numb" 14.8724438057205
"Zfp36l1" 44.9963221928745
"Dctn2" 114.357735165144
"Fah" 185.546694355916
"Prpsap2" 47.22227317066
"Stub1" 100.844491189675
"Naa38" 107.244187401607
"Vamp2" 144.299679607086
"Sall1" 16.9730154318566
"Mrpl40" 114.693993765023
"Golga7" 148.498847704519
"Rgs19" 8.34158634794399
"Trappc6b" 91.3741741512327
"Sez6l2" 178.61339329981
"Tmed9" 66.3533139258117
"Psmg4" 118.628262664556
"Hspb3" 0.357526562137455
"Brms1" 78.0565954383467
"Scoc" 48.1191855494557
"Pfdn1" 118.325818034727
"Dnm2" 72.37512378044
"Psmb8" 12.1975768981245
"Ephx1" 145.115354787464
"Kdelr2" 76.185907377101
"Med21" 105.982996379115
"Gm13509" 118.769561971418
"1810011H11Rik" 0.25332026742508
"Srpr" 91.3754272382982
"Cib1" 64.9929134332364
"Rpl11" 70.3865006150754
"Cfl2" 153.11759457027
"Adap1" 172.936965625364
"Scamp5" 115.214211766931
"Dnaja2" 101.464095596396
"Ak3" 160.224698645423
"Eif3m" 86.4761218266283
"Dpm2" 95.5721965492609
"Rela" 65.5072549377497
"Slc25a1" 131.864899058939
"Ninj2" 163.492967301607
"Gm9843" 56.3805574250912
"Grb2" 60.169314581297
"Cdipt" 83.8912449500212
"Snrpg" 109.737063701977
"Ssr3" 121.433504055638
"Rraga" 119.274820263055
"2810428I15Rik" 121.418480705465
"Pigs" 121.715754103925
"Ube2a" 74.2259487921881
"Smap2" 16.5521921526652
"Hmgcl" 89.2118683359067
"Nmral1" 157.806343357521
"Sgta" 115.286263897017
"Sypl" 130.201369546382
"Ccdc124" 109.760572848878
"Slc25a39" 93.3695954998926
"Fkbp8" 103.033151827998
"Snrpd3" 112.453304552033
"Nptn" 61.6572875815788
"Cdk5" 137.896771269885
"Krcc1" 58.0868162158026
"Rcan2" 161.990341256343
"Actr3" 55.2286294953474
"Enpp4" 165.678373541349
"Triap1" 67.2958558599783
"Glud1" 108.319864195138
"Efhd1" 176.522552800235
"Drap1" 110.446072339434
"AC123935.1" 119.423561186643
"Tfg" 87.5643539701779
"Retreg1" 67.9298624751267
"Dcps" 123.794900442178
"Dnajb11" 64.2202632886468
"Adipor1" 86.6736165031661
"Ptov1" 117.405455298353
"Tpt1-ps3" 96.5109619427533
"Ssbp4" 51.6723932077973
"Srm" 85.1994581920693
"Rrbp1" 36.1658204133508
"Mrps24" 107.763414948358
"Casp8" 9.49667369854667
"Pink1" 151.991234630824
"Hsd17b4" 88.3144730267626
"Ube2n" 101.542699943646
"Cmtm3" 30.0125432957646
"Slc16a1" 172.120341427103
"Gm28661" 125.411983107984
"Rrp36" 90.4332760569147
"Rpl6" 78.4025413613028
"Aga" 51.3899081831527
"Pmm1" 176.376432231673
"Ncstn" 48.1078163478815
"Smox" 92.6232847328062
"Gps1" 96.485268708204
"Psmc2" 91.0788711212262
"Pithd1" 124.507914445465
"Slc25a18" 178.67225904964
"Pigp" 116.443607317825
"Rpl28" 105.946101295301
"Scarb2" 74.521047584269
"Mfsd1" 36.7558099380987
"Ppcdc" 10.0395431920173
"Cdk4" 93.6987352409605
"Rps7" 86.4608557570852
"Tgoln1" 89.1045131682413
"Qpct" 62.4429465700611
"Tcf25" 99.5924982087181
"Dhrs7" 100.298319318564
"Smu1" 82.7963301322737
"Ndufv3" 101.801550488768
"Cebpzos" 32.498822910934
"Plekhj1" 82.0927201277848
"S100a11" 142.727816501867
"Jkamp" 104.511259663561
"Magt1" 92.06360990003
"Psmd12" 80.9564048382952
"Chmp3" 85.6217618535059
"Timm10" 87.4618254246368
"Ncam1" 170.182969194951
"Slc7a7" 1.57432917466594
"Coa6" 100.102321695549
"Rin2" 18.782259897687
"Med11" 42.2799334041342
"Gal3st1" 186.406773187217
"Eif4a-ps4" 64.3548479944459
"Trappc4" 98.1907032563281
"Prpsap1" 109.775532815231
"Polr2i" 99.5543043456842
"Polr2d" 102.813691817468
"Hopx" 181.149060551328
"Nudt9" 88.1805466261438
"Svbp" 71.7601630188549
"Rpl23a" 71.0989315637703
"Pdhb" 96.6988561445663
"Scamp3" 84.2996190924232
"Abcg1" 96.6648556546573
"Son" 68.066291325254
"Ndufb7" 112.88500402788
"Dnajc3" 86.1306660276386
"Mrps7" 106.89479300759
"Clptm1" 82.7589130131473
"Gp9" 0.285445929506716
"Epdr1" 170.972090837933
"Dpm3" 99.0388391162315
"Kcnk13" 74.5998012911261
"Drg1" 82.6575866399128
"Gadd45b" 38.4223063989084
"Mrps36" 114.402291425162
"Idh1" 127.56845480595
"Pole4" 99.5891750677714
"Sugt1" 96.442129579016
"Rgs1" 0.116666679944059
"Rps10-ps2" 72.6684658016569
"Bcl2a1a" 0.106172316764249
"Smim15" 97.5770010305809
"Hdgf" 118.05170362291
"Rpp25l" 97.3605742328566
"Slu7" 126.077256554423
"Txn2" 114.782555204115
"Klhdc3" 94.1620982593993
"Tmub2" 76.0952635110476
"Gtf2f1" 97.6053178620892
"Mrps18c" 91.7007410024795
"Med31" 114.214063595782
"Rps13" 84.5589524558435
"Map2k1" 65.8463282048244
"Map7d1" 140.366155089766
"Mtpn" 73.6251586465974
"Sap18b" 96.242734708832
"Sash3" 0.0902963545766108
"Yaf2" 98.3556665886624
"2310011J03Rik" 96.357253610367
"Bcl2a1b" 0.0665766350218463
"Otub1" 93.1607562082855
"Rdx" 115.416643629535
"Thap3" 64.7860460028447
"Gemin7" 87.641872876448
"Hnrnpa1" 93.5213130864677
"Gm3375" 71.2774268693069
"Rpl7l1" 59.1692016708776
"1500011K16Rik" 86.3889291352509
"Angptl7" 0.539565741128891
"Slc6a1" 172.667225093519
"Tcea1-ps1" 85.0324944201768
"Spop" 106.402672860766
"Idh3b" 95.5760244288051
"Rps6-ps4" 77.1187771452003
"Ptpn1" 23.5669115588658
"Pdcd10" 92.2659987001909
"Cdkn2aipnl" 63.1300625121229
"Plod1" 50.4630203881681
"Sil1" 94.3293522654326
"Eef1akmt1" 79.8111397280821
"Chn2" 120.236222824207
"Tmem165" 87.4321980674645
"Rgs4" 151.357664826874
"Mageh1" 161.581905334657
"H2-Ab1" 2.4003296521555
"Mdp1" 69.0926510763045
"Nt5c" 85.9180479024658
"Ccdc107" 53.2495596741938
"Wasf2" 31.6751982194411
"Chmp2b" 93.9094357772874
"Timm21" 70.9751582404236
"Lcp1" 1.99039622762002
"Rpl29" 75.0014978816388
"Cetn3" 88.4434839153751
"Tcirg1" 16.2722836205009
"Pcdh9" 152.192960139295
"Snx1" 106.265883963102
"Dnajb1" 73.9524245911207
"Rala" 92.6394871651156
"Gm5086" 0.30227898492227
"Tspan4" 26.4746287817864
"Mpv17l2" 92.3828219696321
"Fam167b" 0.505092997703632
"Arf5" 86.589539028396
"Commd9" 75.526794575246
"Rab11b" 104.475058749002
"Cd33" 0.0877493272768892
"1110038F14Rik" 83.2246399955549
"Scpep1" 40.9327963399362
"Sri" 96.7695248681721
"Pepd" 56.7368561864339
"Slc31a2" 66.2746294471414
"Cct7" 94.8207970495798
"AL607105.1" 56.404951807613
"Lpar6" 12.9394593957107
"Ctso" 72.879736519621
"Ssu72" 81.3389252557603
"Esam" 179.787973609449
"Plpp1" 48.5807469832776
"BC005624" 90.7955841253562
"Hs3st1" 156.747623419019
"Mrpl22" 74.8862263957287
"Nhp2" 71.9154809184546
"Sipa1" 19.0956382281348
"Atp1a1" 104.22553820478
"Epb41l2" 22.6160674276758
"Ahsa1" 99.9647603033415
"Pcbd2" 80.2232855530658
"Slc46a3" 17.8021035709888
"Tm9sf3" 64.7090421952794
"Gm4149" 65.8809805640146
"Fyb" 0.449165796799238
"Lyrm2" 79.0304721720255
"Ddx39b" 76.2727049797739
"Zmat5" 95.6319861868911
"Mylip" 9.30246086528487
"Hmgn2" 125.028297237939
"Dcaf13" 67.2660318624291
"Abhd17b" 135.144231141749
"Fam103a1" 68.4505158603889
"Gm7335" 103.913905580154
"Adh5" 98.6612523973731
"Dnajc7" 57.4686244633528
"Hist1h4d" 79.5987284984087
"Cadm1" 84.8885397634581
"Tmcc3" 85.5541288339016
"Cd34" 38.1665127075059
"Cdc42se1" 68.7569583085374
"Smpd1" 113.851728662165
"Pfdn2" 92.4461926828935
"Akirin1" 69.3282892833608
"Mgst3" 113.363337180081
"Tmem189" 125.027082149968
"Pkig" 40.930962642253
